et-0/0/9:0,15390851010
et-0/0/9:1,903378
et-0/0/9:3,4431
et-3/0/12:0,1918813591
et-3/0/12:1,1919045164
et-3/0/13:0,1948989583
et-3/0/13:1,1981434286
et-4/0/4:0,1172620
et-4/0/4:1,1419849
et-4/0/4:2,1174019
et-4/0/4:3,1171609
et-4/0/5:0,1192625
et-4/0/5:1,1171672
et-4/0/5:2,1183169
et-4/0/5:3,1190697
et-4/0/6:0,1173111
et-4/0/6:1,1198315
et-4/0/6:2,1167092
et-4/0/6:3,1173423
et-4/0/7:0,1186711
et-4/0/7:1,1170765
et-4/0/7:2,1173710
et-4/0/7:3,1176020
et-4/0/12:0,1949213225
et-4/0/12:1,1949329092
